rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,ponto_id
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.5652216407064149,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,30
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.988675079396304,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,31
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.988675079396304,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,33
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.988675079396304,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,36
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.988675079396304,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,37
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.988675079396304,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,39
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.988675079396304,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,41
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.988675079396304,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,46
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.988675079396304,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,47
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.988675079396304,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,48
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.988675079396304,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,50
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.988675079396304,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,56
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.988675079396304,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,58
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.988675079396304,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,59
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.988675079396304,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,61
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.988675079396304,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,65
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.988675079396304,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,68
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.988675079396304,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,69
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.988675079396304,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,70
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.0939702993925295,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,73
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.0939702993925295,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,76
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.0939702993925295,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,79
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.0939702993925295,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,80
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.0939702993925295,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,81
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.0939702993925295,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,87
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.0939702993925295,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,88
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.0939702993925295,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,91
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.0939702993925295,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,92
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.0939702993925295,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,93
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.0939702993925295,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,95
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.0939702993925295,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,96
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.1081737912984961,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,99
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.1081737912984961,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,100
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.0939702993925295,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,101
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.0939702993925295,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,102
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.0939702993925295,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,103
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.0939702993925295,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,104
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.0939702993925295,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,106
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.0939702993925295,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,107
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.0939702993925295,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,108
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.0939702993925295,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,111
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.9991180277309696,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,118
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.9413301063764115,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,119
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.9413301063764115,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,122
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.9413301063764115,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,131
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.9413301063764115,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,132
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.9413301063764115,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,135
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.9413301063764115,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,144
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.9413301063764115,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,149
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.9413301063764115,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,151
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.0206802811577422,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,157
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.0206802811577422,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,164
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.0206802811577422,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,167
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.0206802811577422,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,168
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.9629194140734805,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,169
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.0206802811577422,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,172
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.0206802811577422,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,176
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.0206802811577422,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,177
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.8031910022395247,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,179
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.7032795820324109,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,180
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.4300043977616128,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,181
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.7186193532908554,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,185
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.7186193532908554,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,196
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.7186193532908554,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,199
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.7907730921731648,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,209
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.7907730921731648,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,211
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.7907730921731648,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,212
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.7907730921731648,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,214
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.7907730921731648,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,217
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.7907730921731648,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,218
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.8002420867771388,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,221
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.8002420867771388,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,222
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.8002420867771388,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,229
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.9150063013773497,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,230
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.9150063013773497,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,233
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.9150063013773497,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,239
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.9150063013773497,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,245
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.67447084126567,0.9150063013773497,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,247
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.9150063013773497,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,248
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.9150063013773497,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,251
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.9008028094713831,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,252
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.9008028094713831,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,257
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.9008028094713831,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,263
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.9008028094713831,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,265
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.1981292400362886,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,267
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,-0.2597152438456887,1.1081737912984961,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,274
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.8701232669544957,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,286
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.8701232669544957,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,288
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.8701232669544957,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,291
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.8701232669544957,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,292
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.8701232669544957,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,300
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,1.2822139121196106,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,304
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.8701232669544957,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,308
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.04491065347323197,0.8701232669544957,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,311
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.038596279131053034,0.6591540671778775,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,315
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.038596279131053034,0.6591540671778775,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,316
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.038596279131053034,0.6591540671778775,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,318
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.038596279131053034,0.6591540671778775,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,319
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.038596279131053034,0.6591540671778775,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,321
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.46541385290954773,0.6591540671778775,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,323
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.038596279131053034,0.6591540671778775,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,328
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.038596279131053034,0.6284745246609901,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,330
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.038596279131053034,0.6284745246609901,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,332
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.038596279131053034,0.6284745246609901,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,333
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.038596279131053034,0.6284745246609901,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,334
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.038596279131053034,0.6284745246609901,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,335
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.08996456769855989,0.3286861554990477,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,337
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.08996456769855989,0.3286861554990477,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,346
-2.0452683068569404,-1.5259500313824317,-2.1065828369326893,-1.3094245772271336,-2.460120954982159,-2.484693379372316,0.08996456769855989,0.3286861554990477,-1.1538632639297788,0.5295677422952516,-0.22521411941970187,-0.501750166130683,349
